#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68522
#Date Time: 2021-12-03 11:46:07.598
#Sample rate: 50000Hz
#Samples: 100000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Group: 34
Turn: Right
Run: 40
Ball radius: 12.5mm
Angle: High
Time (s),Channel 1 (V)
-0.2,0.3309825734249383
-0.1999799999999999,0.3306506630235386
-0.1999599999999999,0.3309825734249383
-0.19994,0.3313144838263382
-0.19992,0.3309825734249383
-0.1999,0.3313144838263382
-0.1998799999999999,0.3306506630235386
-0.1998599999999999,0.3309825734249383
-0.1998399999999999,0.3309825734249383
-0.19982,0.3306506630235386
-0.1998,0.329986842220739
-0.19978,0.3309825734249383
-0.1997599999999999,0.3306506630235386
-0.1997399999999999,0.3313144838263382
-0.19972,0.3309825734249383
-0.1997,0.3303187526221387
-0.19968,0.3316463942277381
-0.1996599999999999,0.3309825734249383
-0.1996399999999999,0.3303187526221387
-0.1996199999999999,0.3313144838263382
-0.1996,0.3306506630235386
-0.19958,0.3313144838263382
-0.19956,0.3309825734249383
-0.1995399999999999,0.3306506630235386
-0.1995199999999999,0.3316463942277381
-0.1995,0.3309825734249383
-0.19948,0.3309825734249383
-0.19946,0.3316463942277381
-0.19944,0.3303187526221387
-0.1994199999999999,0.3316463942277381
-0.1993999999999999,0.3309825734249383
-0.19938,0.3306506630235386
-0.19936,0.3316463942277381
-0.19934,0.3309825734249383
-0.1993199999999999,0.3313144838263382
-0.1992999999999999,0.3313144838263382
-0.1992799999999999,0.3306506630235386
-0.19926,0.3313144838263382
-0.19924,0.3313144838263382
-0.19922,0.3309825734249383
-0.1991999999999999,0.3309825734249383
-0.1991799999999999,0.3306506630235386
-0.19916,0.3306506630235386
-0.19914,0.3313144838263382
-0.19912,0.3303187526221387
-0.1990999999999999,0.3313144838263382
-0.1990799999999999,0.3306506630235386
-0.1990599999999999,0.3316463942277381
-0.19904,0.3313144838263382
-0.19902,0.3306506630235386
-0.199,0.3306506630235386
-0.1989799999999999,0.3313144838263382
-0.1989599999999999,0.3306506630235386
-0.19894,0.3313144838263382
-0.19892,0.3303187526221387
-0.1989,0.3313144838263382
-0.1988799999999999,0.3316463942277381
-0.1988599999999999,0.3313144838263382
-0.1988399999999999,0.3316463942277381
-0.19882,0.3309825734249383
-0.1988,0.3303187526221387
-0.19878,0.3296549318193391
-0.1987599999999999,0.3296549318193391
-0.1987399999999999,0.3306506630235386
-0.19872,0.3306506630235386
-0.1987,0.3309825734249383
-0.19868,0.3323102150305377
-0.1986599999999999,0.3319783046291378
-0.1986399999999999,0.3316463942277381
-0.1986199999999999,0.3309825734249383
-0.1986,0.3303187526221387
-0.19858,0.329986842220739
-0.19856,0.329986842220739
-0.1985399999999999,0.3309825734249383
-0.1985199999999999,0.3306506630235386
-0.1985,0.3303187526221387
-0.19848,0.3313144838263382
-0.19846,0.3316463942277381
-0.1984399999999999,0.3313144838263382
-0.1984199999999999,0.3309825734249383
-0.1983999999999999,0.3306506630235386
-0.19838,0.3309825734249383
-0.19836,0.3306506630235386
-0.19834,0.3309825734249383
-0.1983199999999999,0.3303187526221387
-0.1982999999999999,0.3306506630235386
-0.1982799999999999,0.3306506630235386
-0.19826,0.3309825734249383
-0.19824,0.3306506630235386
